"tag","table","OBJECTID","quadrat","StemTag","lx","ly","dbh_previous","hom","codes_previous","status_previous","status_2022","comment_2022","mortality","census_status","dbh_current","status_current","codes_current","code_choices","notes_current","DBH check","living_status","crown_position","crown_intact","crown_living","fad","fad_choices","liana_load","lean_angle","wounded_main_stem","rotting_trunk","canker_swelling_deformity","dead_with_resprout","crown_check","GlobalID","CreationDate","Creator","EditDate","Editor","species","dbh_previous_mm","numeric_tag","hom_alert","lean_direction","sp","tree_type","NAD83_X","NAD83_Y","personnel_list","personnel","date_measured","multi stemmed","x","y","dbh_if_dead","mort_status"
12023,"old_trees",5911,"0117",1,5.3,19.1,553,1.3,"NULL","A","A","",1,2,585,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9f24304d-2eb4-4632-983c-f3c820c69663","3/30/2023 4:12:53 PM","shuej21","4/14/2023 3:46:16 PM","shuej21","quru",553,NA,NA,NA,"quru","1",747382.952693442,4308845.56970094,"KB","CT,KB","4/14/2023 3:46:08 PM",0,-78.1476281780442,38.8936729843758,NA,"LI"
12024,"old_trees",5922,"0117",1,1.2,17.9,NA,NA,"DS","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2bf2f348-a333-4d36-9ace-0c467f3d8e2d","3/30/2023 4:12:53 PM","shuej21","4/14/2023 3:47:07 PM","shuej21","caca",NA,NA,NA,NA,"caca","1",747378.881636529,4308844.27488682,"KB","CT,KB","4/14/2023 3:47:01 PM",0,-78.1476755309237,38.8936624772533,NA,"DN"
12025,"old_trees",5933,"0117",1,5,16.3,870,1.3,"NULL","A","AU","",1,2,941,"LI","DV","DV","","DBH greater than expected (71), check measurement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4fc1e96a-caaf-4535-81f9-16958f498e9c","3/30/2023 4:12:53 PM","shuej21","4/14/2023 3:44:59 PM","shuej21","quru",870,NA,NA,NA,"quru","1",747382.717732665,4308842.76347475,"CT","KB,CT","4/14/2023 3:44:56 PM",0,-78.1476318961716,38.8936477939832,NA,"LI"
12026,"old_trees",5944,"0117",1,1.6,14.7,NA,NA,"DN","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d5ab2d46-a964-4856-9bb7-fc68421c0c86","3/30/2023 4:12:53 PM","shuej21","4/14/2023 3:43:15 PM","shuej21","cagl",NA,NA,NA,NA,"cagl","1",747379.355766143,4308841.08504778,"KB","CT,KB","4/14/2023 3:43:09 PM",0,-78.1476712190135,38.8936336336926,NA,"DN"
12027,"old_trees",5955,"0117",1,0.5,14.4,NA,NA,"DN","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86f7a634-0e8c-4dff-b12d-85830f9568bd","3/30/2023 4:12:53 PM","shuej21","4/14/2023 3:42:49 PM","shuej21","caca",NA,NA,NA,NA,"caca","1",747378.263022449,4308840.7595893,"CT","KB,CT","4/14/2023 3:42:46 PM",0,-78.1476839220862,38.8936310125041,NA,"DN"
12028,"old_trees",5966,"0118",1,3.5,0.1,137,1.3,"NULL","A","A","",1,2,137,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bac04766-087b-4627-bbbd-be5ed6037ca1","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:42:03 PM","shuej21","caovl",137,NA,NA,NA,"caovl","1",747381.129978601,4308846.52767308,"KB","CT,KB","4/14/2023 4:42:00 PM",0,-78.1476488249157,38.8936821204276,NA,"LI"
12029,"old_trees",5977,"0118",1,3.6,1.6,76,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,79,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119630f1-4855-4fba-8146-6328dcfa49ea","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:43:13 PM","shuej21","acru",76,NA,NA,NA,"acru","1",747381.19515275,4308848.0295893,"CT","KB,CT","4/14/2023 4:42:44 PM",0,-78.1476475331378,38.8936956192956,NA,"LI"
12030,"old_trees",5988,"0118",1,9.6,0.7,107,1.3,"NULL","A","AU","",1,2,105,"LI","B","B","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"675c9d81-e5e3-4d89-9b4e-beb7342be3ff","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:44:34 PM","shuej21","caovl",107,NA,NA,NA,"caovl","1",747387.214417273,4308847.26902727,"KB","CT,KB","4/14/2023 4:44:29 PM",0,-78.1475784841554,38.8936870789362,NA,"LI"
12031,"old_trees",5999,"0118",1,7.7,5.3,NA,NA,"DN","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78b0ab25-1791-402b-a610-48c37a72755a","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:48:37 PM","shuej21","ceca",NA,NA,NA,NA,"ceca","1",747385.20821236,4308851.82369058,"KB","CT,KB","4/14/2023 4:48:34 PM",0,-78.1475999484916,38.8937286375688,NA,"DN"
12032,"old_trees",6010,"0118",1,8.8,8.6,217,1.3,"NULL","A","A","",1,2,239,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"157dca95-da53-4625-a0dc-b06700dc0f43","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:22:00 PM","shuej21","fagr",217,NA,NA,NA,"fagr","1",747386.231358179,4308855.14834164,"CT","KB,CT","4/14/2023 5:21:56 PM",0,-78.1475869669395,38.8937582718503,NA,"LI"
12033,"old_trees",6021,"0118",1,6.8,9,NA,NA,"DC","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2e119481-ac3c-484f-a4ff-03c526adf959","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:49:15 PM","shuej21","qupr",NA,NA,NA,NA,"qupr","1",747384.222616974,4308855.5018254,"CT","KB,CT","4/14/2023 4:49:12 PM",0,-78.1476099745832,38.8937620193968,NA,"DN"
12034,"old_trees",6032,"0118",1,2.5,6.3,76,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,0,"DC","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5fb83bac-e52b-4ad3-8381-211dec5c8f32","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:47:25 PM","shuej21","ceca",76,NA,NA,NA,"ceca","1",747379.986412595,4308852.70278512,"KB","CT,KB","4/14/2023 4:47:17 PM",0,-78.1476597708805,38.8937380197226,NA,"DC"
12035,"old_trees",6043,"0118",1,3.8,5.3,66,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,70,"LI","P","P","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb580a30-7cfe-4967-ad18-6ba841318e5b","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:45:58 PM","shuej21","caca",66,NA,NA,NA,"caca","1",747381.309262005,4308851.73321334,"CT","KB,CT","4/14/2023 4:45:53 PM",0,-78.1476448849031,38.8937289207341,NA,"LI"
12036,"old_trees",6054,"0118",1,0.5,3.8,NA,NA,"DS","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DS","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07873d48-8288-4e57-9488-a77d4630f9df","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:48:18 PM","shuej21","ceca",NA,NA,NA,NA,"ceca","1",747378.044949105,4308850.15705939,"CT","KB,CT","4/14/2023 4:48:09 PM",0,-78.1476830480204,38.8937156546972,NA,"DS"
12037,"old_trees",6065,"0118",1,17.1,1.3,107,1.3,"NULL","A","A","",1,2,108,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16523c09-b705-4201-83c8-a5838696b70e","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:11:05 PM","shuej21","caovl",107,NA,NA,NA,"caovl","1",747394.698479614,4308848.04284048,"KB","CT,KB","4/14/2023 5:11:02 PM",0,-78.1474920123526,38.8936919360643,NA,"LI"
12038,"old_trees",6076,"0118",1,19.5,0.5,77,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,2,80,"LI","RT","RT","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98f28eef-8543-4e91-b68c-279844d21b03","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:12:36 PM","shuej21","cato",77,NA,NA,NA,"cato","1",747397.11639288,4308847.29874409,"CT","KB,CT","4/14/2023 5:12:33 PM",0,-78.1474644340824,38.893684557726,NA,"LI"
12039,"old_trees",6087,"0118",1,17,4.5,78,1.2,"A","A","","stem not sampled, info automatically filled from previous year info",0,1,80,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a7d63678-ecb8-4a87-b023-437955fa3511","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:09:45 PM","shuej21","caca",78,NA,NA,NA,"caca","1",747394.524268562,4308851.2396693,"KB","CT,KB","4/14/2023 5:09:42 PM",0,-78.1474928666484,38.8937207579269,NA,"LI"
12040,"old_trees",6098,"0118",1,18.6,5.6,41,1.3,"DS","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"360e66c6-8c3a-4b64-be4c-ddb03abfb1ea","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:10:07 PM","shuej21","cato",41,NA,NA,NA,"cato","1",747396.098318485,4308852.37650212,"CT","KB,CT","4/14/2023 5:10:03 PM",0,-78.1474743290193,38.893730546296,NA,"DN"
12041,"old_trees",6107,"0118",1,16.2,7.6,55,1.3,"M","A","","stem not sampled, info automatically filled from previous year info",0,1,54,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"342b5032-421f-4cc3-9e12-7b4a72b760c6","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:07:54 PM","shuej21","caca",55,NA,NA,NA,"caca","1",747393.652565837,4308854.32028554,"CT","KB,CT","4/14/2023 5:07:49 PM",1,-78.1475017958978,38.8937487302878,NA,"LI"
12042,"old_trees",6118,"0118",1,13.3,7.2,109,1.3,"M","A","AU","",1,2,111,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c69a9da5-212c-4100-9dd9-c860568a9e4b","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:23:14 PM","shuej21","caca",109,NA,NA,NA,"caca","1",747390.762626059,4308853.85311524,"KB","CT,KB","4/14/2023 5:23:11 PM",1,-78.1475352482505,38.89374533862,NA,"LI"
12043,"old_trees",6129,"0118",1,11.5,8.1,NA,NA,"DS","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2c01184a-01e2-4453-a819-542b463584c2","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:24:23 PM","shuej21","caca",NA,NA,NA,NA,"caca","1",747388.942231148,4308854.71111429,"CT","KB,CT","4/14/2023 5:24:13 PM",0,-78.1475559041052,38.8937535734336,NA,"DN"
12044,"old_trees",6138,"0118",1,10.5,7,64,1.3,"L","A","","stem not sampled, info automatically filled from previous year info",0,1,63,"LI","L","L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a6ff086e-c041-4137-b897-011a0900941d","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:22:32 PM","shuej21","caca",64,NA,NA,NA,"caca","1",747387.968019741,4308853.58820106,"KB","CT,KB","4/14/2023 5:22:22 PM",0,-78.147567528302,38.893743741719,NA,"LI"
12045,"old_trees",6149,"0118",1,13.2,4.7,338,1.3,"NULL","A","A","",1,2,341,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fe527ba0-fb51-4568-86fc-77be948c5421","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:18:22 PM","shuej21","caovl",338,NA,NA,NA,"caovl","1",747390.720651203,4308851.35146816,"CT","KB,CT","4/14/2023 5:18:18 PM",0,-78.147536631657,38.8937228351606,NA,"LI"
12046,"old_trees",6160,"0118",1,14.1,4.2,81,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,81,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e270ed53-0e05-415e-a90a-c486245cac41","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:16:56 PM","shuej21","caca",81,NA,NA,NA,"caca","1",747391.632008623,4308850.8724821,"KB","CT,KB","4/14/2023 5:16:48 PM",0,-78.1475263091196,38.893718267487,NA,"LI"
12047,"old_trees",6171,"0118",1,15.8,13.4,314,1.3,"NULL","A","A","",1,2,323,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1641649b-a6a7-4f39-bb38-3a7f84e0d15e","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:06:52 PM","shuej21","cato",314,NA,NA,NA,"cato","1",747393.118118064,4308860.10942481,"KB","CT,KB","4/14/2023 5:06:36 PM",0,-78.1475058661598,38.8938009840654,NA,"LI"
12048,"old_trees",6182,"0118",1,17.4,12.7,49,1.3,"P","A","","",0,1,48,"LI","P","P","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7b5eb99a-f8a1-47ac-9942-2131365034f3","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:06:08 PM","shuej21","caca",49,NA,NA,NA,"caca","1",747394.73392648,4308859.44675207,"CT","KB,CT","4/14/2023 5:06:05 PM",0,-78.1474874956183,38.8937945656973,NA,"LI"
12049,"old_trees",6193,"0118",1,19.4,14.3,62,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,63,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3d7618af-0966-47b9-b79e-b91cfb82061a","3/30/2023 4:12:53 PM","shuej21","4/14/2023 5:01:53 PM","shuej21","cato",62,NA,NA,NA,"cato","1",747396.696269798,4308861.09270004,"KB","CT,KB","4/14/2023 5:01:49 PM",0,-78.1474643020222,38.8938088266367,NA,"LI"
12050,"old_trees",6204,"0118",1,18.9,18.4,414,1.3,"NULL","A","A","",1,2,430,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2386fdfb-8029-4e6c-ae52-a5eee6ab1468","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:59:27 PM","shuej21","cagl",414,NA,NA,NA,"cagl","1",747396.101287271,4308865.17999692,"CT","KB,CT","4/14/2023 4:59:20 PM",0,-78.1474696811302,38.8938457811758,NA,"LI"
12051,"old_trees",6215,"0118",1,16.9,17.7,61,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,62,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8c3a7d56-57e2-43b8-85bf-a637a57abf52","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:57:55 PM","shuej21","caovl",61,NA,NA,NA,"caovl","1",747394.118064591,4308864.43380673,"KB","CT,KB","4/14/2023 4:57:52 PM",0,-78.1474927911824,38.8938396236031,NA,"LI"
12052,"old_trees",6226,"0118",1,10.2,16.8,74,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,2,77,"LI","RT","RT","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b594dc3-6ef1-490e-8aae-04be2457d8a5","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:56:11 PM","shuej21","cofl",74,NA,NA,NA,"cofl","1",747387.440747654,4308863.3785937,"CT","KB,CT","4/14/2023 4:56:07 PM",0,-78.1475700741212,38.8938320068679,NA,"LI"
12053,"old_trees",6235,"0118",1,4,10.8,NA,NA,"DN","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ae3d0e21-d31e-477f-b977-b0ce48ba1fac","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:49:46 PM","shuej21","caca",NA,NA,NA,NA,"caca","1",747381.381612072,4308857.23637293,"KB","CT,KB","4/14/2023 4:49:35 PM",0,-78.1476420686824,38.8937784309879,NA,"DN"
12054,"old_trees",6246,"0118",1,5.7,16.1,190,1.3,"NULL","A","AU","",1,2,191,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"868b75a5-e7a8-4fdc-9e91-a0ff96f43197","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:53:03 PM","shuej21","cagl",190,NA,NA,NA,"cagl","1",747382.958197823,4308862.57440528,"KB","CT,KB","4/14/2023 4:53:00 PM",0,-78.1476219886441,38.8938260310788,NA,"LI"
12055,"old_trees",6257,"0118",1,2.7,19.6,NA,NA,"DS","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ff3ed59a-ba1c-48e2-8d8d-0539818465a5","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:51:46 PM","shuej21","ulru",NA,NA,NA,NA,"ulru","1",747379.877807721,4308866.00386542,"CT","KB,CT","4/14/2023 4:51:43 PM",0,-78.1476562297151,38.893857764923,NA,"DN"
12056,"old_trees",6267,"0118",1,1.8,14.4,130,1.3,"NULL","A","A","",1,2,130,"LI","B","B","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175e3bb0-234a-42d9-8008-9c9fbcb147e1","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:50:55 PM","shuej21","caca",130,NA,NA,NA,"caca","1",747379.098686729,4308860.78436559,"KB","CT,KB","4/14/2023 4:50:49 PM",0,-78.1476670822617,38.893811007351,NA,"LI"
12057,"old_trees",6277,"0118",1,0,10.8,NA,NA,"DC","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"be9b1cdb-424b-4bb9-b54e-8868cb3a5285","3/30/2023 4:12:53 PM","shuej21","4/14/2023 4:50:14 PM","shuej21","caca",NA,NA,NA,NA,"caca","1",747377.382688631,4308857.14357576,"CT","KB,CT","4/14/2023 4:50:11 PM",0,-78.1476881576321,38.8937787218439,NA,"DN"
12119,"old_trees",6943,"0121",1,8.6,0.6,301,1.3,"NULL","A","DS","",1,2,303,"DS","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9b0c47c1-03bd-4b9e-b1cb-c6bcc3735b1f","3/30/2023 4:12:53 PM","shuej21","4/18/2023 3:50:52 PM","shuej21","fram",301,NA,NA,NA,"fram","1",747384.825048828,4308907.12970651,"DM","DM","4/18/2023 3:50:48 PM",0,-78.1475844354582,38.8942265177345,303,"DS"
12120,"old_trees",6954,"0121",1,9.7,0.6,NA,NA,"DC","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3e84e728-3ddd-4e62-acc1-bb49acca38b4","3/30/2023 4:12:53 PM","shuej21","4/18/2023 3:52:10 PM","shuej21","ulsp",NA,NA,NA,NA,"ulsp","1",747385.924752774,4308907.15522573,"DM","DM","4/18/2023 3:52:07 PM",0,-78.1475717593351,38.8942264373301,NA,"DN"
12121,"old_trees",6965,"0121",1,7.8,10.3,196,1.3,"NULL","A","A","",1,2,207,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"485cf86d-790a-4a6f-ae4d-6bfd2e71c83a","3/30/2023 4:12:53 PM","shuej21","4/18/2023 3:17:12 PM","shuej21","cagl",196,NA,NA,NA,"cagl","1",747383.800231472,4308916.80851642,"DM","DM","4/18/2023 3:17:09 PM",0,-78.1475927502563,38.8943139188167,NA,"LI"
12122,"old_trees",6976,"0121",1,1.6,9.1,188,1.3,"NULL","A","A","",1,2,194,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7e4a4293-7beb-4884-bb29-93dc6492fdd0","3/30/2023 4:12:53 PM","shuej21","4/18/2023 1:49:00 PM","shuej21","cagl",188,NA,NA,NA,"cagl","1",747377.629738825,4308915.46502378,"DM","DM","4/18/2023 1:48:58 PM",0,-78.1476643001489,38.8943035642076,NA,"LI"
12123,"old_trees",6987,"0121",1,2.6,8.1,192,1.3,"NULL","A","A","",1,2,200,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"add2f7c9-6b44-4472-a574-07ade4b4e56e","3/30/2023 4:12:53 PM","shuej21","4/18/2023 1:50:44 PM","shuej21","tiam",192,NA,NA,NA,"tiam","1",747378.652668978,4308914.48849221,"DM","DM","4/18/2023 1:50:42 PM",0,-78.1476528699894,38.8942944869658,NA,"LI"
12124,"old_trees",6998,"0121",1,2,6.4,50,1.3,"J;L","A","","",0,1,50,"LI","L","L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b357c199-fcc5-4ab5-8639-e0a9ef663150","3/30/2023 4:12:53 PM","shuej21","4/18/2023 1:47:13 PM","shuej21","tiam",50,NA,NA,NA,"tiam","1",747378.092269722,4308912.77501018,"DM","DM","4/18/2023 1:47:10 PM",0,-78.1476599415261,38.8942792228232,NA,"LI"
12125,"old_trees",7009,"0121",1,2.1,5.8,95,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,99,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d06774aa-ab0d-472b-8578-020637cb6940","3/30/2023 4:12:53 PM","shuej21","4/18/2023 1:44:57 PM","shuej21","tiam",95,NA,NA,NA,"tiam","1",747378.206162383,4308912.17749159,"DM","DM","4/18/2023 1:44:54 PM",0,-78.1476588446838,38.8942738133925,NA,"LI"
12126,"old_trees",7020,"0121",1,0.3,3.2,175,1.3,"NULL","A","A","",1,2,177,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32d49e8c-3d55-4dde-ac2c-13a962908033","3/30/2023 4:12:53 PM","shuej21","4/18/2023 1:41:11 PM","shuej21","tiam",175,NA,NA,NA,"tiam","1",747376.466964529,4308909.53645262,"DM","DM","4/18/2023 1:41:08 PM",0,-78.1476798266289,38.8942505326308,NA,"LI"
12127,"old_trees",7031,"0121",1,16,2.1,214,1.3,"NULL","A","A","",1,2,220,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"076cb216-2667-436f-8392-218e10a5ba9c","3/30/2023 4:12:53 PM","shuej21","4/18/2023 3:48:05 PM","shuej21","tiam",214,NA,NA,NA,"tiam","1",747392.188258256,4308908.80097756,"DM","DM","4/18/2023 3:48:03 PM",0,-78.1474990299548,38.8942394865293,NA,"LI"
12128,"old_trees",7042,"0121",1,19.7,2.4,NA,NA,"DC","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4ac0d9df-cc08-41db-b37f-4396ace7af1c","3/30/2023 4:12:53 PM","shuej21","4/18/2023 4:00:27 PM","shuej21","ulru",NA,NA,NA,NA,"ulru","1",747395.880303115,4308909.1867142,"DM","DM","4/18/2023 4:00:25 PM",0,-78.1474563707716,38.8942419182208,NA,"DN"
12129,"old_trees",7053,"0121",1,20,9,NA,NA,"DN","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb7bf4f9-6222-49f2-85cf-f51cfb5860e3","3/30/2023 4:12:53 PM","shuej21","5/10/2023 7:05:50 PM","MitreDS@SI.EDU_SI","unk",NA,NA,NA,NA,"unk","1",747396.027106814,4308915.79190766,"DM","DM","5/10/2023 7:05:49 PM",0,-78.1474522996042,38.8943013261767,NA,"DN"
12130,"old_trees",7064,"0121",1,16.8,7.9,384,1.3,"M","A","A","",1,2,396,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3f7c609e-44d8-451f-b8c6-f7221282f643","3/30/2023 4:12:53 PM","shuej21","4/18/2023 3:33:57 PM","shuej21","tiam",384,NA,NA,NA,"tiam","1",747392.853487515,4308914.61795599,"DM","DM","4/18/2023 3:33:55 PM",1,-78.1474892733522,38.8942916539482,NA,"LI"
12131,"old_trees",7075,"0121",1,15.7,5.8,44,1.3,"NULL","A","","",0,1,45,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf30c53c-7445-4fc9-b28a-568fe7450dae","3/30/2023 4:12:53 PM","shuej21","4/18/2023 3:43:51 PM","shuej21","caca",44,NA,NA,NA,"caca","1",747391.802502082,4308912.49300196,"DM","DM","4/18/2023 3:43:49 PM",0,-78.1475021426142,38.8942728240695,NA,"LI"
12132,"old_trees",7086,"0121",1,14.9,6.2,380,1.3,"NULL","A","A","",1,2,395,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5dc05f30-6ba0-49d0-b101-807045906c1d","3/30/2023 4:12:53 PM","shuej21","4/18/2023 3:46:19 PM","shuej21","tiam",380,NA,NA,NA,"tiam","1",747390.993437213,4308912.87435486,"DM","DM","4/18/2023 3:46:01 PM",0,-78.1475113242916,38.8942764848919,NA,"LI"
12133,"old_trees",7097,"0121",1,13.1,8.2,252,1.3,"NULL","A","A","",1,2,267,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"da5306d9-7446-4a97-a206-58828a35d5e5","3/30/2023 4:12:53 PM","shuej21","4/18/2023 3:13:45 PM","shuej21","tiam",252,NA,NA,NA,"tiam","1",747389.14752308,4308914.83205786,"DM","DM","4/18/2023 3:13:32 PM",0,-78.1475318777378,38.8942946246964,NA,"LI"
12134,"old_trees",7108,"0121",1,12.1,6.3,NA,NA,"DC","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2405231-a5e1-4c68-9c8c-534954311ec4","3/30/2023 4:12:53 PM","shuej21","4/18/2023 3:42:31 PM","shuej21","cofl",NA,NA,NA,NA,"cofl","1",747388.191871339,4308912.90934994,"DM","DM","4/18/2023 3:42:16 PM",0,-78.1475435764952,38.8942775881736,NA,"DN"
12136,"old_trees",7127,"0121",1,14.2,15.7,NA,NA,"DS","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"df90105b-aeac-4e90-9d8e-16e99253e419","3/30/2023 4:12:53 PM","shuej21","4/18/2023 2:59:37 PM","shuej21","fram",NA,NA,NA,NA,"fram","1",747390.073232337,4308922.35555853,"DM","DM","4/18/2023 2:58:57 PM",0,-78.1475185054164,38.894362077877,NA,"DN"
